Year,Country,Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,Stateless persons,Others of concern,Ref and Asyl,SUM REFUGEE,GDP_annual_change,Adjusted savings: net national savings (current US$),Adjusted savings: particulate emission damage (current US$),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Air transport, passengers carried",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"Death rate, crude (per 1,000 people)",Domestic general government health expenditure per capita (current US$),Domestic private health expenditure per capita (current US$),Ease of doing business score (0 = lowest performance to 100 = best performance),Fixed broadband subscriptions (per 100 people),Fixed telephone subscriptions (per 100 people),GNI growth (annual %),"International tourism, expenditures (current US$)","International tourism, receipts (current US$)",Military expenditure (current USD),Population growth (annual %),Prevalence of undernourishment (% of population),Refugee population by country or territory of asylum,Strength of legal rights index (0=weak to 12=strong),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Net official flows from UN agencies: Total,Country / Economy,Region,Income,Intl tourism expenditures recipts and asylum seekers,Intl tourism expenditures receipts and military,net inflows UN and refugee pop,SUM REFUGEE and undernourishment
2019,Thailand,97556.0,855.0,0.0,475009.0,119.0,98411.0,573539.0,2.266433672,78022529929.0,1896124476.0,44.4696,76344410.0,3.78912091,296.1651001,7.786,212.2289622,83.59896967,80.09233,14.51882873,7.777313804,3.1814661893366343,14969000000.0,64371000000.0,7286122371.0,0.283525943,8.2,97556.0,7.0,0.720000029,23445571.59,Thailand,EAST ASIA AND PACIFIC  ,UPPER-MIDDLE-INCOME  ,8.23851921645e+23,7.020685282677162e+30,2287256182034.04,4703019.8
2016,Togo,12486.0,777.0,0.0,0.0,0.0,13263.0,13263.0,5.559079305,671193980.0,108556111.0,89.6202,475185.0,5.35245514,42.98860931,8.695,7.88492618,26.96764897,48.10323,0.649311826,0.450295881,3.032661256,55000000.0,223000000.0,82019690.41,2.518687236,21.6,12486.0,6.0,2.96600008,12533690.7,Togo,SUB-SAHARAN AFRICA ,LOW-INCOME  ,9.529905e+18,1.0059715028786499e+24,156495662080.19998,286480.80000000005
2017,Togo,12425.0,744.0,0.0,0.0,0.0,13169.0,13169.0,4.347748238,692311881.9,113760997.1,89.091,500686.0,6.49387741,53.94796753,8.568,8.70843702,37.13871089,48.7524,0.656623637,0.469066987,3.680322502,57000000.0,245000000.0,88414114.92,2.479331291,21.2,12425.0,6.0,3.74000001,13875671.86,Togo,SUB-SAHARAN AFRICA ,LOW-INCOME  ,1.038996e+19,1.2347031148578e+24,172405222860.5,279182.8
2018,Togo,12335.0,694.0,0.0,0.0,0.0,13029.0,13029.0,4.9762131,803868461.6,126937820.7,88.6878,566295.0,6.08747768,54.8932724,8.446,9.19254793,40.48107863,55.26888,0.331546351,0.477760878,5.179837321,65000000.0,269000000.0,104378994.6,2.445903893,20.9,12335.0,6.0,3.729000092,15502433.76,Togo,SUB-SAHARAN AFRICA ,LOW-INCOME  ,1.213459e+19,1.825066720581e+24,191222520429.6,272306.1
2019,Togo,11964.0,692.0,0.0,0.0,0.0,12656.0,12656.0,5.459921448,6080644355.0,119742651.1,88.2846,633629.0,5.72606897,51.1550293,8.324,7.71268233,38.77937545,62.28934,0.394674035,0.539507862,5.496466582,61000000.0,264000000.0,170566832.4,2.420235924,20.4,11964.0,6.0,3.719000101,28203941.66,Togo,SUB-SAHARAN AFRICA ,LOW-INCOME  ,1.1143968e+19,2.7468082689696003e+24,337431958020.24,258182.4
2016,Trinidad and Tobago,104.0,202.0,0.0,0.0,6.0,306.0,312.0,-5.601818139,6080644355.0,33190206.96,31.033,2598521.0,6.83270836,1110.366089,8.159,556.4820821,553.0754553,61.34535,18.55302128,19.7586312,3.1814661893366343,230000000.0,708000000.0,216276660.0,0.526294978,6.8,104.0,7.0,3.210000038,0.0,Trinidad and Tobago,LATIN AMERICA AND THE CARIBBEAN,HIGH-INCOME  ,3.289368e+19,3.52184913144e+25,0.0,2121.6
2017,Trinidad and Tobago,282.0,1975.0,0.0,0.0,15.0,2257.0,2272.0,-2.987340197,6080644355.0,33610792.09,30.09,2582961.0,6.99457884,1131.281738,8.261,591.5617932,539.7199144,61.15191,23.60997616,18.60072439,3.1814661893366343,147000000.0,717000000.0,201814603.3,0.470521283,6.8,282.0,7.0,3.275000095,0.0,Trinidad and Tobago,LATIN AMERICA AND THE CARIBBEAN,HIGH-INCOME  ,2.08163025e+20,2.12710573732167e+25,0.0,15449.6
2018,Trinidad and Tobago,784.0,9937.0,0.0,0.0,15.0,10721.0,10736.0,0.066049775,6080644355.0,34342842.69,29.3338,2458183.0,6.70954943,1143.170532,8.375,553.7059969,589.3266299,61.03242,24.62148602,22.98108491,3.1814661893366343,149000000.0,541000000.0,166008530.1,0.416814325,6.7,784.0,7.0,3.336999893,0.0,Trinidad and Tobago,LATIN AMERICA AND THE CARIBBEAN,HIGH-INCOME  ,8.01011633e+20,1.33817816028309e+25,0.0,71931.2
2019,Trinidad and Tobago,2308.0,17364.0,0.0,0.0,200.0,19672.0,19872.0,-1.246427336,6080644355.0,36799943.72,28.5776,2583595.0,7.02007389,1167.933105,8.5,537.0000527,630.1924148,61.29128,24.32591885,23.82053273,3.1814661893366343,133000000.0,481000000.0,172525849.3,0.368284069,6.7,2308.0,7.0,3.421999931,0.0,Trinidad and Tobago,LATIN AMERICA AND THE CARIBBEAN,HIGH-INCOME  ,1.110827172e+21,1.1036996157268901e+25,0.0,133142.4
2016,Tunisia,646.0,30.0,0.0,0.0,5.0,676.0,681.0,1.117425857,1385722052.0,143949317.2,7.7908,3606247.0,6.60998964,244.4290619,6.287,133.6561934,109.0883026,65.54085,5.664102223,8.617602085,1.372290205,823000000.0,1706000000.0,987734705.2,1.102942955,2.5,646.0,3.0,15.56000042,3516679.998,Tunisia,MIDDLE EAST AND NORTH AFRICA ,LOWER-MIDDLE INCOME  ,4.212114e+19,1.3868170600195976e+27,2271775278.708,1702.5
2017,Tunisia,726.0,36.0,0.0,0.0,0.0,762.0,762.0,2.244200968,2107113045.0,133419527.0,7.841,3963968.0,6.84927845,237.3644562,6.274,133.0522794,103.2235541,65.29842,7.012629529,9.736069879,1.941294823,871000000.0,1782000000.0,858949581.3,1.139070554,2.5,726.0,3.0,15.32999992,9857712.254,Tunisia,MIDDLE EAST AND NORTH AFRICA ,LOWER-MIDDLE INCOME  ,5.5876392e+19,1.3331945420265184e+27,7156699096.404,1905.0
2018,Tunisia,1061.0,250.0,0.0,0.0,8.0,1311.0,1319.0,2.510907072,2690514365.0,132963015.4,7.85,4274199.0,6.82099104,236.7328339,6.262,133.0373228,102.606638,67.22278,8.770967318,11.25804039,2.26887779,954000000.0,2320000000.0,844227367.1,1.145862851,2.5,1061.0,3.0,15.46000004,6741518.564,Tunisia,MIDDLE EAST AND NORTH AFRICA ,LOWER-MIDDLE INCOME  ,5.5332e+20,1.868511547055088e+27,7152751196.404,3297.5
2019,Tunisia,1732.0,1635.0,0.0,0.0,17.0,3367.0,3384.0,1.401976676,2788941049.0,128855840.8,7.859,4335325.0,6.95845938,233.0593109,6.257,133.1755103,99.04621283,68.65706,10.1885304,12.43452707,3.1814661893366343,889000000.0,2683000000.0,1000922131.0,1.113669491,3.0,1732.0,3.0,15.13000011,17110261.47,Tunisia,MIDDLE EAST AND NORTH AFRICA ,LOWER-MIDDLE INCOME  ,3.899780745e+21,2.387386454873497e+27,29634972866.039997,10152.0
2016,Turkey,2869419.0,245926.0,0.0,780.0,0.0,3115345.0,3116125.0,3.323084208,86478282625.0,1830398074.0,27.4958,100366461.0,4.28469229,466.79,5.39,366.1647234,100.6313189,69.37882,13.15291498,13.87680626,3.1814661893366343,5698000000.0,26505000000.0,17827702151.0,1.639942404,2.5,2869419.0,2.0,10.84000015,21127244.95,Turkey,EUROPE AND CENTRAL ASIA ,UPPER-MIDDLE-INCOME  ,3.714109465374e+25,2.692437452928829e+30,60622918077184.05,7790312.5
2017,Turkey,3480350.0,308838.0,0.0,117.0,0.0,3789188.0,3789305.0,7.501997489,93103016275.0,1733664647.0,26.559,107917326.0,4.17974997,442.62,5.394,343.9604028,98.65857332,70.9145,14.70097003,13.94099964,3.1814661893366343,5865000000.0,31993000000.0,17822738263.0,1.601312234,2.5,3480350.0,4.0,10.81999969,26524845.32,Turkey,EUROPE AND CENTRAL ASIA ,UPPER-MIDDLE-INCOME  ,5.7950036495909996e+25,3.344239804680452e+30,92315745409462.0,9473262.5
2018,Turkey,3681688.0,311699.0,0.0,117.0,0.0,3993387.0,3993504.0,2.979885235,108000000000.0,1567147194.0,25.5558,115595495.8,4.12414074,389.87,5.412,301.686818,88.17873269,75.25248,16.28274432,14.1285506,3.1814661893366343,6068000000.0,36791000000.0,19648693824.0,1.497232048,2.5,3681688.0,7.0,10.89000034,4315160.244,Turkey,EUROPE AND CENTRAL ASIA ,UPPER-MIDDLE-INCOME  ,6.958611227181201e+25,4.386527433297262e+30,15887073688411.871,9983760.0
2019,Turkey,3579531.0,328257.0,0.0,0.0,0.0,3907788.0,3907788.0,0.889585161,83333111281.0,1534831370.0,24.5526,111131475.0,4.34409809,396.47,5.443,308.9212631,87.54555307,76.79104,17.05866436,13.82351219,3.1814661893366343,5354000000.0,41415000000.0,20603378497.0,1.3145137,2.5,3579531.0,7.0,13.67000008,180253685.3,Turkey,EUROPE AND CENTRAL ASIA ,UPPER-MIDDLE-INCOME  ,7.2786364608870005e+25,4.5685088801067274e+30,645223654395594.4,9769470.0
2016,Uganda,940825.0,41872.0,0.0,0.0,180000.0,982697.0,1162697.0,4.781000291,3975302417.0,483134449.0,121.4464,52187.0,4.9682045,38.24,7.031,5.99604044,16.46741007,57.28983,0.232325189,0.928753457,4.928188304,309000000.0,1118000000.0,318551679.3,3.65686447,5.3,940825.0,5.0,1.919999957,52587030.55,Uganda,SUB-SAHARAN AFRICA ,LOW-INCOME  ,1.4465184864e+22,1.100475002343366e+26,49475193017203.75,6162294.1
2017,Uganda,1350495.0,44635.0,0.0,0.0,180000.0,1395130.0,1575130.0,3.131405518,4567571574.0,461963135.5,118.836,14958.0,4.0002389,30.68,6.769,4.9007599,12.54532128,57.87464,10.74233783,0.637133201,2.514527074,365000000.0,954000000.0,346762883.8,3.755686611,5.3,1350495.0,5.0,1.932000041,64358841.15,Uganda,SUB-SAHARAN AFRICA ,LOW-INCOME  ,1.554235335e+22,1.2074630376799801e+26,86916293178869.25,8348189.0
2018,Uganda,1165646.0,25269.0,0.0,0.0,180000.0,1190915.0,1370915.0,6.303923781,4601737710.0,492064769.6,116.0714,21212.0,4.03115654,32.05,6.554,5.37704109,12.72967674,58.38634,10.74233783,0.192061436,5.755676638,497000000.0,1522000000.0,408367566.7,3.725163906,5.3,1165646.0,5.0,1.922999978,55990416.06,Uganda,SUB-SAHARAN AFRICA ,LOW-INCOME  ,1.9114330746e+22,3.0890311194914778e+26,65265004518674.766,7265849.5
2019,Uganda,1359458.0,21804.0,0.0,0.0,2304506.0,1381262.0,3685768.0,6.438745034,5311522063.0,452029425.8,113.3068,19822.5,3.82522416,32.41,6.381,4.89910268,13.89136746,59.9818,0.073120165,0.193609185,6.660145242,596000000.0,1400000000.0,647606606.9,3.541932206,5.3,1359458.0,5.0,1.924999952,133272991.9,Uganda,SUB-SAHARAN AFRICA ,LOW-INCOME  ,1.81932576e+22,5.4036295279736e+26,181179035022390.22,19534570.4
2016,Ukraine,3292.0,6536.0,1800000.0,35363.0,0.0,9828.0,1845191.0,2.440981945,6659592334.0,253273280.0,24.5594,5756509.0,7.54540205,157.5377045,14.7,75.97784136,79.66310396,65.41773,12.03425849,19.84280445,-0.5906801,6306000000.0,1723000000.0,2943807592.0,-0.331333796,2.5,3292.0,8.0,9.350000381,13958603.53,Ukraine,EUROPE AND CENTRAL ASIA ,LOWER-MIDDLE INCOME  ,7.1015195568e+22,3.1985170113286897e+28,45951722820.759995,4612977.5
2017,Ukraine,3241.0,6210.0,1800000.0,35294.0,0.0,9451.0,1844745.0,2.359972281,6412587629.0,269089858.4,23.711,6794396.0,7.43332481,187.3952179,14.5,88.45445676,95.82372653,68.08579,12.35354321,16.94352456,2.837275091,7536000000.0,2019000000.0,3246786567.0,-0.386345311,2.5,3241.0,8.0,9.5,8536187.991,Ukraine,EUROPE AND CENTRAL ASIA ,LOWER-MIDDLE INCOME  ,9.448629264e+22,4.940045502563333e+28,27665785278.831,4611862.5
2018,Ukraine,2606.0,6389.0,1500002.0,35650.0,0.0,8995.0,1544647.0,3.488362342,4060789042.0,314765428.7,23.0026,7854842.0,7.51988459,222.4753571,14.8,103.2763248,116.9430376,69.07387,12.80325605,14.38824117,2.989219259,8287000000.0,2269000000.0,4169707536.0,-0.466425621,2.5,2606.0,8.0,8.800000191,7047968.983,Ukraine,EUROPE AND CENTRAL ASIA ,LOWER-MIDDLE INCOME  ,1.20133663967e+23,7.840385725003781e+28,18367007169.698,3861617.5
2019,Ukraine,2166.0,2400.0,734000.0,35642.0,1680000.0,4566.0,2454208.0,3.199503862,-355343358.6,336147018.5,22.2942,7604522.332,7.09860182,248.1334839,14.7,111.1401367,135.3071426,70.2106,16.15913118,9.963399994,3.488738908,8907000000.0,2595000000.0,5419138048.0,-0.53099416,2.5,2166.0,8.0,8.18999958,41051567.28,Ukraine,EUROPE AND CENTRAL ASIA ,LOWER-MIDDLE INCOME  ,5.5472796e+22,1.2525614143022592e+29,88917694728.48,6135520.0
2016,United Arab Emirates,888.0,605.0,0.0,0.0,0.0,1493.0,1493.0,2.984216091,6080644355.0,596530511.6,8.5908,91763598.0,3.46601534,1322.004272,1.398,953.5337233,368.4705745,77.43435,13.86163628,24.41847969,3.068097447,17127259766.0,28657400391.0,1009216433.0,1.053270899,2.9,888.0,2.0,1.639999986,0.0,United Arab Emirates,MIDDLE EAST AND NORTH AFRICA ,HIGH-INCOME  ,2.9694775813253082e+23,4.953463756196024e+29,0.0,4329.7
2017,United Arab Emirates,884.0,1882.0,0.0,0.0,10.0,2766.0,2776.0,2.373551057,6080644355.0,732507962.1,6.546,95306195.0,4.05959463,1650.018555,1.429,904.3981661,745.6204576,79.30036,29.11110893,24.46281586,2.53981558,17644699219.0,29705500000.0,1009216433.0,1.339470237,3.2,884.0,2.0,2.460000038,0.0,United Arab Emirates,MIDDLE EAST AND NORTH AFRICA ,HIGH-INCOME  ,9.864401610073085e+23,5.2897535635480424e+29,0.0,8883.2
2018,United Arab Emirates,1167.0,6500.0,0.0,0.0,97.0,7667.0,7764.0,1.189855642,6080644355.0,799002378.0,5.8868,95758342.0,4.14545679,1817.347656,1.47,937.359934,879.9878033,81.58883,31.40460882,24.31109924,0.806586008,18004099609.0,34609500000.0,1009216433.0,1.503937821,3.4,1167.0,6.0,2.351999998,0.0,United Arab Emirates,MIDDLE EAST AND NORTH AFRICA ,HIGH-INCOME  ,4.050233755214956e+24,6.2885576357757436e+29,0.0,26397.6
2019,United Arab Emirates,1242.0,7266.0,0.0,0.0,130.0,8508.0,8638.0,3.411538686,6080644355.0,1000371294.0,5.2276,93995208.09,4.27504921,1842.694458,1.521,963.6892756,879.0051283,80.75261,31.17494457,24.18090157,3.556420101,18382000000.0,38413300781.0,1009216433.0,1.438677058,3.7,1242.0,6.0,2.230000019,0.0,United Arab Emirates,MIDDLE EAST AND NORTH AFRICA ,HIGH-INCOME  ,5.130619201152781e+24,7.126211408297164e+29,0.0,31960.600000000002
2016,United Kingdom of Great Britain and Northern Ireland,118973.0,43496.0,0.0,64.0,0.0,162469.0,162533.0,3.231784734561471,-61582260778.0,1279667543.0,14.3918,143781714.0,9.87313271,4067.175781,9.1,3265.410279,801.3048981,83.34108,38.42293963,49.22233788,2.115020455,1454000000.0,2651000000.0,53327327634.0,0.757874493,2.5,118973.0,7.0,4.809999943,0.0,United Kingdom of Great Britain and Northern Ireland,EUROPE AND CENTRAL ASIA ,HIGH-INCOME  ,1.67657680784e+23,2.0555306404094523e+29,0.0,406332.5
2017,United Kingdom of Great Britain and Northern Ireland,121821.0,40354.0,0.0,97.0,0.0,162175.0,162272.0,3.231784734561471,-20813191529.0,1217771671.0,13.37,151159067.0,9.80787468,3966.05835,9.2,3159.395943,806.1629527,83.21535,39.02955486,47.60858502,3.025863588,1454000000.0,2651000000.0,51633539217.0,0.679374474,2.5,121821.0,7.0,4.329999924,0.0,United Kingdom of Great Britain and Northern Ireland,EUROPE AND CENTRAL ASIA ,HIGH-INCOME  ,1.55546672116e+23,1.990242651230442e+29,0.0,405680.0
2018,United Kingdom of Great Britain and Northern Ireland,126708.0,45234.0,0.0,125.0,0.0,171942.0,172067.0,3.231784734561471,-36991853253.0,1306046131.0,12.641,165388610.0,9.90384102,4270.221191,9.2,3389.788368,879.8400366,83.55123,39.59851528,46.93209661,1.607617954,1454000000.0,2651000000.0,55680228215.0,0.605929132,2.5,126708.0,7.0,4.0,0.0,United Kingdom of Great Britain and Northern Ireland,EUROPE AND CENTRAL ASIA ,HIGH-INCOME  ,1.74356895636e+23,2.146224463870411e+29,0.0,430167.5
2019,United Kingdom of Great Britain and Northern Ireland,133083.0,61947.0,0.0,161.0,0.0,195030.0,195191.0,3.231784734561471,-39812331564.0,1274368609.0,11.912,142392528.0,10.15402699,4312.88916,9.0,3427.367792,884.8792134,83.54968,39.79252859,47.98151558,2.797579846,1454000000.0,2651000000.0,56856133066.0,0.564131113,2.5,133083.0,7.0,3.74000001,0.0,United Kingdom of Great Britain and Northern Ireland,EUROPE AND CENTRAL ASIA ,HIGH-INCOME  ,2.38778056638e+23,2.1915503513408256e+29,0.0,487977.5
2016,United Rep. of Tanzania,281498.0,8539.0,0.0,0.0,168785.0,290037.0,458822.0,3.231784734561471,8713709592.0,648696271.4,119.34,1179664.0,3.9635036,37.1879921,6.868,15.10728419,8.53875,53.86676,0.600336706,0.244295723,6.474109727,992000000.0,2149000000.0,544218297.9,2.997574458,24.1,281498.0,5.0,2.157999992,51970936.96,United Rep. of Tanzania,SUB-SAHARAN AFRICA ,LOWER-MIDDLE INCOME  ,1.8203508512e+22,1.1601689212096031e+27,14629714812366.08,11057610.200000001
2017,United Rep. of Tanzania,308528.0,44172.0,0.0,0.0,168581.0,352700.0,521281.0,3.231784734561471,10699890294.0,692984259.7,118.385,1221678.0,4.08257437,39.79175949,6.622,15.37982642,8.81008099,53.98306,1.39674582,0.232515938,6.738898385,873000000.0,2265000000.0,562697119.6,2.991812303,24.1,308528.0,5.0,2.177000046,91702236.21,United Rep. of Tanzania,SUB-SAHARAN AFRICA ,LOWER-MIDDLE INCOME  ,8.734328334e+22,1.112646335955462e+27,28292707533398.88,12562872.100000001
2018,United Rep. of Tanzania,278322.0,39659.0,0.0,0.0,19024.0,317981.0,337005.0,3.231784734561471,6080644355.0,747563761.3,116.926,1698386.0,4.15363026,42.03595352,6.419,15.82210423,9.10083841,54.28952,1.529357877,0.220618745,6.453116049,818000000.0,2465000000.0,599968275.1,2.97948066,24.2,278322.0,5.0,2.20600009,50372773.53,United Rep. of Tanzania,SUB-SAHARAN AFRICA ,LOWER-MIDDLE INCOME  ,7.996721783e+22,1.209758030863387e+27,14019851074416.66,8155521.0
2019,United Rep. of Tanzania,242171.0,32028.0,0.0,0.0,23861.0,274199.0,298060.0,3.231784734561471,6080644355.0,823002717.6,115.467,1498093.0,3.82769322,40.34330368,6.254,16.49381593,9.26753146,54.46329,1.792339801,0.131518647,8.5656739,738200012.2,2624500000.0,618943445.6,2.960386246,25.1,242171.0,5.0,2.221999884,84389545.59,United Rep. of Tanzania,SUB-SAHARAN AFRICA ,LOWER-MIDDLE INCOME  ,6.205123719070134e+22,1.1991447030896575e+27,20436700645075.89,7481306.0
2016,United States of America,272963.0,439864.0,0.0,0.0,0.0,712827.0,712827.0,3.231784734561471,522000000000.0,13780157078.0,21.4754,824039000.0,16.84432411,9775.0,8.493,4965.938148,4809.061927,83.58991,32.72717192,37.56563201,1.210800813,148000000000.0,229000000000.0,640000000000.0,0.724676067,2.5,272963.0,11.0,4.869999886,0.0,United States of America,NORTH AMERICA,HIGH-INCOME  ,1.4907870688e+28,2.169088e+34,0.0,1782067.5
2017,United States of America,287135.0,642719.0,0.0,0.0,0.0,929854.0,929854.0,3.231784734561471,529000000000.0,13521269259.0,19.86,849403000.0,16.80583572,10103.0918,8.638,5117.236419,4985.855296,83.59008,33.28362773,35.77436279,2.677076968,158000000000.0,234000000000.0,647000000000.0,0.632643995,2.5,287135.0,11.0,4.360000134,0.0,United States of America,NORTH AMERICA,HIGH-INCOME  ,2.3762606868e+28,2.3920884e+34,0.0,2324635.0
2018,United States of America,313242.0,718992.0,0.0,0.0,0.0,1032234.0,1032234.0,3.231784734561471,572000000000.0,14207891153.0,18.5562,889024000.0,16.68710518,10515.32324,8.678,5338.817901,5176.505356,83.57395,33.86036829,33.73104856,2.893484245,177000000000.0,242000000000.0,682000000000.0,0.526435396,2.5,313242.0,11.0,3.900000095,0.0,United States of America,NORTH AMERICA,HIGH-INCOME  ,3.0797303327999997e+28,2.9212788e+34,0.0,2580585.0
2019,United States of America,341715.0,847608.0,0.0,0.0,0.0,1189323.0,1189323.0,3.231784734561471,590000000000.0,14561165318.0,17.2524,926737000.0,16.76706314,10921.0127,8.7,5552.60023,5368.412199,83.99668,34.72536697,32.40394053,2.042092334,186000000000.0,239000000000.0,734000000000.0,0.455381286,2.5,341715.0,11.0,3.670000076,0.0,United States of America,NORTH AMERICA,HIGH-INCOME  ,3.7679566032000003e+28,3.2629236000000004e+34,0.0,2973307.5
2016,Uruguay,299.0,352.0,0.0,0.0,0.0,651.0,651.0,1.689798164,3031981730.0,34888823.35,59.1122,4048658.0,8.67533779,1450.144897,9.452,1008.233881,441.622046,60.68692,26.91712257,32.52114625,1.451994093,1079000000.0,2396000000.0,988223629.6,0.354761355,2.5,299.0,4.0,7.840000153,1944814.136,Uruguay,LATIN AMERICA AND THE CARIBBEAN,HIGH-INCOME  ,9.10019968e+20,2.554838738026806e+27,581499426.664,1627.5
2017,Uruguay,334.0,2089.0,0.0,0.0,6157.0,2423.0,8580.0,1.627753973,2161211875.0,37439223.6,58.727,4048658.0,8.82179165,1648.874634,9.461,1142.601665,506.1612332,61.031,27.73874257,33.08396193,0.641740261,1222000000.0,2924000000.0,1165710349.0,0.364565153,2.5,334.0,4.0,7.889999866,2893992.931,Uruguay,LATIN AMERICA AND THE CARIBBEAN,HIGH-INCOME  ,7.464264392e+21,4.165232287901672e+27,966593638.954,21450.0
2018,Uruguay,379.0,6404.0,0.0,0.0,0.0,6783.0,6783.0,0.477907184,1808410451.0,37095148.07,58.2386,4048658.0,9.01455498,1686.071289,9.467,1165.41238,520.6588665,61.36826,28.33601746,33.44267,0.355724677,1252000000.0,2708000000.0,1271117731.0,0.367270798,2.5,379.0,4.0,8.340000153,0.0,Uruguay,LATIN AMERICA AND THE CARIBBEAN,HIGH-INCOME  ,2.1712224064e+22,4.309617893066096e+27,0.0,16957.5
2019,Uruguay,498.0,13742.0,0.0,0.0,0.0,14240.0,14240.0,0.350447153,2362433347.0,35600358.56,57.7502,4048658.0,9.34783173,1660.952881,9.473,1106.203774,554.7490916,61.53994,29.24574794,33.66442944,1.219897533,1424000000.0,2335000000.0,1154916149.0,0.360034022,2.5,498.0,4.0,8.880000114,0.0,Uruguay,LATIN AMERICA AND THE CARIBBEAN,HIGH-INCOME  ,4.569269968e+22,3.84014239207096e+27,0.0,35600.0
2016,Uzbekistan,26.0,0.0,0.0,86524.0,0.0,26.0,86550.0,5.9321508,13377437389.0,465440182.0,23.79,2383631.0,4.96638346,129.1727753,4.9,56.30999934,71.61721599,62.09399,8.734755262,10.85474215,3.1814661893366343,1832000000.0,579000000.0,1009216433.0,1.738849262,2.5,26.0,6.0,5.199999809,10716171.21,Uzbekistan,EUROPE AND CENTRAL ASIA ,LOWER-MIDDLE INCOME  ,0.0,1.070504128543224e+27,278620451.46000004,216375.0
2017,Uzbekistan,20.0,0.0,0.0,85555.0,0.0,20.0,85575.0,4.395274633,14992235106.0,328283199.4,23.79,2581865.0,5.07679939,93.00417328,5.0,38.59485558,53.42837857,66.61398,10.38871194,10.777075,3.1814661893366343,2107000000.0,835000000.0,1009216433.0,1.683506325,2.5,20.0,6.0,5.800000191,14341379.83,Uzbekistan,EUROPE AND CENTRAL ASIA ,LOWER-MIDDLE INCOME  ,0.0,1.775559885316385e+27,286827596.6,213937.5
2018,Uzbekistan,13.0,0.0,0.0,79942.0,0.0,13.0,79955.0,5.354996888,15253969237.0,282218849.8,24.2094,3056558.0,5.30275869,82.26926422,4.7,31.40143368,50.2010371,67.75199,12.69699784,10.65473581,3.1814661893366343,2722000000.0,1314000000.0,1440385072.0,1.736986377,2.5,13.0,6.0,5.835000038,13541045.52,Uzbekistan,EUROPE AND CENTRAL ASIA ,LOWER-MIDDLE INCOME  ,0.0,5.151836810102976e+27,176033591.76,199887.5
2019,Uzbekistan,13.0,0.0,0.0,97346.0,0.0,13.0,97359.0,5.709632222,15999280603.0,301937992.1,24.6288,3685192.0,5.61760426,98.57316589,4.6,40.9931661,57.52768604,69.87898,13.93882902,10.77357527,3.1814661893366343,2753000000.0,1679000000.0,1009216433.0,1.876470167,2.5,13.0,6.0,5.849999905,25065044.16,Uzbekistan,EUROPE AND CENTRAL ASIA ,LOWER-MIDDLE INCOME  ,0.0,4.664887998442271e+27,325845574.08,243397.5
2016,Viet Nam,0.0,0.0,0.0,11000.0,0.0,0.0,11000.0,3.231784734561471,22877036216.0,682858257.3,31.9554,37349272.0,4.51853609,124.0594101,6.19,58.84340106,62.36522353,65.28861,9.716197135,5.978205651,5.335736523,4500000000.0,8500000000.0,5017401787.0,1.034107367,7.8,5253.5,7.0,1.850000024,35681817.18,Viet Nam,EAST ASIA AND PACIFIC  ,LOWER-MIDDLE INCOME  ,0.0,1.9191561835275e+29,187454426555.13,85800.0
2017,Viet Nam,0.0,0.0,0.0,29522.0,0.0,0.0,29522.0,3.231784734561471,20326305326.0,709185812.6,30.929,42592762.0,4.71283436,140.165329,6.253,64.62774436,74.01686304,66.9796,11.91316998,4.635726174,5.801148982,5040000000.0,8890000000.0,5073853534.0,1.020198501,7.2,5253.5,8.0,1.870000005,30042078.07,Viet Nam,EAST ASIA AND PACIFIC  ,LOWER-MIDDLE INCOME  ,0.0,2.273370519029904e+29,157826057140.745,212558.4
2018,Viet Nam,0.0,0.0,0.0,34110.0,0.0,0.0,34110.0,3.231784734561471,24659691616.0,784477267.0,29.1518,47049671.0,5.03448868,163.1509552,6.317,67.91673632,93.57549448,68.56869,13.6002095,4.4965804,8.42298572,5910000000.0,10080000000.0,5500000000.0,0.994310472,6.8,5253.5,8.0,1.159999967,24315229.47,Viet Nam,EAST ASIA AND PACIFIC  ,LOWER-MIDDLE INCOME  ,0.0,3.276504e+29,127740058020.64499,231948.0
2019,Viet Nam,0.0,0.0,0.0,30581.0,0.0,0.0,30581.0,3.231784734561471,24686707253.0,791182176.9,27.3746,53227026.0,5.24965572,180.7181854,6.38,79.15112415,99.8131897,69.76594,15.34527973,3.79216788,7.103575495,6460000000.0,11830000000.0,1009216433.0,0.954289022,6.7,5253.5,8.0,2.039999962,25840236.83,Viet Nam,EAST ASIA AND PACIFIC  ,LOWER-MIDDLE INCOME  ,0.0,7.71261363994394e+28,135751684186.40498,204892.7
